5 7 70 74 66 62 72 60 58 56 68 54 65 52 50 46 15 34 9 19 17 32 3 25 29 43 1 11 21 13 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 46 72 60 16 34 9 19 17 32 3 25 29 1 42 11 21 13 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 46 72 60 16 9 19 17 32 12 3 25 29 1 42 21 13 27 34 48 36 40 38 24 44 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 50 47 15 34 9 17 32 20 3 25 29 1 42 11 21 44 24 13 27 48 36 40 38 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 46 15 34 9 19 17 32 3 25 29 1 42 11 21 51 13 27 48 36 40 38 24 44 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 46 15 34 9 19 17 32 3 25 29 1 42 11 21 51 13 27 48 36 40 38 24 44 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 46 15 34 9 19 17 32 3 25 29 43 1 11 21 51 13 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 47 15 34 9 17 32 20 3 25 29 1 42 11 21 44 24 51 13 27 48 36 40 38 
5 7 74 66 70 64 62 60 58 56 68 54 52 50 73 46 15 34 9 19 17 32 3 25 29 1 42 11 21 13 27 48 36 40 38 24 44 
5 7 70 74 66 62 60 58 56 68 54 65 52 50 73 46 15 34 9 19 17 32 3 25 29 1 42 11 21 13 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 73 46 60 16 34 9 19 17 32 3 25 29 1 42 11 21 13 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 73 46 60 16 9 19 17 32 12 3 25 29 1 42 21 13 27 34 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 73 46 60 16 9 19 17 32 12 3 25 29 43 1 21 13 27 34 48 36 40 38 24 44 
5 7 73 74 66 70 64 62 60 58 56 68 54 52 50 47 15 34 9 17 32 20 3 25 29 1 42 11 21 44 24 13 27 48 36 40 38 
5 7 70 74 66 62 60 58 56 68 54 65 52 73 46 15 34 9 19 17 32 3 25 29 1 42 11 21 51 13 27 48 36 40 38 24 44 
5 7 73 74 66 70 64 62 60 58 56 68 54 52 47 15 34 9 17 32 20 3 25 29 1 42 11 21 44 24 51 13 27 48 36 40 38 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 50 46 15 34 9 19 17 4 31 1 42 11 21 25 29 13 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 46 15 34 9 19 17 4 31 1 42 11 21 25 29 51 13 27 48 36 40 38 24 44 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 46 15 34 9 19 17 4 31 1 42 11 21 25 29 51 13 27 48 36 40 38 24 44 
5 7 74 66 70 64 63 72 60 58 56 68 54 52 46 15 34 9 19 17 4 31 1 42 11 21 25 29 51 13 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 46 72 60 16 9 19 4 31 17 12 43 1 21 25 29 51 13 27 34 48 36 40 38 24 44 
5 7 70 74 66 62 60 58 56 68 54 65 52 50 73 46 15 34 9 19 17 4 31 1 42 11 21 25 29 13 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 60 58 56 68 54 52 73 46 15 34 9 19 17 4 31 1 42 11 21 25 29 51 13 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 60 58 56 68 54 52 73 46 15 34 9 19 17 4 31 43 1 11 21 25 29 51 13 27 48 36 40 38 24 44 
5 7 70 74 66 62 60 58 56 68 54 65 52 73 46 15 34 9 19 17 4 31 1 42 11 21 25 29 51 13 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 50 46 15 34 9 19 17 4 1 42 11 21 25 29 13 27 48 36 40 33 38 24 44 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 50 46 15 34 9 19 4 17 32 1 42 11 21 25 29 13 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 46 72 60 16 34 9 19 17 4 1 42 11 21 25 29 13 27 48 36 40 33 38 24 44 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 46 15 34 9 19 4 17 32 1 42 11 21 25 29 51 13 27 48 36 40 38 24 44 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 46 15 34 9 19 4 17 32 1 42 11 21 25 29 51 13 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 46 72 60 16 34 9 19 4 17 32 1 42 11 21 25 29 51 13 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 60 58 56 68 54 52 50 73 46 15 34 9 19 17 4 1 42 11 21 25 29 13 27 48 36 40 33 38 24 44 
5 7 74 66 70 64 62 60 58 56 68 54 52 73 46 15 34 9 19 4 17 32 1 42 11 21 25 29 51 13 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 60 58 56 68 54 52 73 46 15 34 9 19 17 4 1 42 11 21 25 29 51 13 27 48 36 40 33 38 24 44 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 50 46 15 39 34 9 19 17 31 3 25 29 1 40 42 11 21 23 13 27 48 36 44 
5 7 74 66 64 62 72 60 58 56 68 54 52 50 46 15 71 39 34 9 19 17 31 3 25 29 1 40 42 11 21 23 13 27 48 36 44 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 50 46 15 39 9 19 31 17 12 3 25 29 1 40 42 21 23 13 27 34 48 36 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 46 72 60 16 9 19 31 17 12 3 25 29 1 40 42 21 23 13 27 34 48 36 39 44 
5 7 74 66 64 62 58 56 68 54 52 50 46 72 60 16 9 19 31 17 12 3 25 29 1 40 42 21 23 13 27 34 48 36 71 39 44 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 46 15 39 34 9 19 17 31 3 25 29 1 40 42 11 21 23 51 13 27 48 36 44 
5 7 74 66 64 62 72 60 58 56 68 54 52 46 15 71 39 34 9 19 17 31 3 25 29 1 40 42 11 21 23 51 13 27 48 36 44 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 46 15 39 9 19 31 17 12 3 25 29 1 40 42 21 23 51 13 27 34 48 36 44 
5 7 74 66 64 63 72 60 58 56 68 54 52 46 15 71 39 34 9 19 17 31 3 25 29 1 40 42 11 21 23 51 13 27 48 36 44 
5 7 74 66 70 64 62 58 56 68 54 52 46 72 60 16 9 19 31 17 12 3 25 29 1 40 42 21 23 51 13 27 34 48 36 39 44 
5 7 74 66 64 62 58 56 68 54 52 46 72 60 16 9 19 31 17 12 3 25 29 1 40 42 21 23 51 13 27 34 48 36 71 39 44 
5 7 69 74 66 64 62 72 60 58 56 54 52 46 15 71 39 34 9 19 17 31 3 25 29 1 40 42 11 21 23 51 13 27 48 36 44 
5 7 74 66 64 62 72 60 58 56 68 54 52 50 46 15 71 39 34 9 19 17 31 3 25 29 1 40 42 11 21 13 27 48 36 24 44 
5 7 74 66 62 72 60 58 56 68 54 65 52 50 46 15 71 39 34 9 19 17 31 3 25 29 1 40 42 11 21 13 27 48 36 24 44 
5 7 74 66 62 72 60 58 56 68 54 65 52 50 46 15 71 39 9 19 31 17 12 3 25 29 1 40 42 21 13 27 34 48 36 24 44 
5 7 74 66 62 72 60 58 56 68 54 65 52 50 46 15 71 39 10 19 31 17 12 3 25 29 1 40 42 21 13 27 34 48 36 24 44 
5 7 74 66 64 62 58 56 68 54 52 50 46 72 60 16 9 19 31 17 12 3 25 29 1 40 42 21 13 27 34 48 36 71 39 24 44 
5 7 74 66 64 62 72 60 58 56 68 54 52 46 15 71 39 34 9 19 17 31 3 25 29 1 40 42 11 21 51 13 27 48 36 24 44 
5 7 74 66 64 62 72 60 58 56 68 54 52 46 15 71 39 9 19 31 17 12 3 25 29 1 40 42 21 51 13 27 34 48 36 24 44 
5 7 74 66 62 72 60 58 56 68 54 65 52 46 15 71 39 34 9 19 17 31 3 25 29 1 40 42 11 21 51 13 27 48 36 24 44 
5 7 74 66 64 62 58 56 68 54 52 46 72 60 16 9 19 31 17 12 3 25 29 1 40 42 21 51 13 27 34 48 36 71 39 24 44 
5 7 74 66 62 60 58 56 68 54 65 52 50 73 46 15 71 39 34 9 19 17 31 3 25 29 1 40 42 11 21 13 27 48 36 24 44 
5 7 69 74 66 62 60 58 56 54 65 52 50 73 46 15 71 39 34 9 19 17 31 3 25 29 1 40 42 11 21 13 27 48 36 24 44 
5 7 74 66 62 60 58 56 68 54 65 52 73 46 15 71 39 34 9 19 17 31 3 25 29 1 40 42 11 21 51 13 27 48 36 24 44 
5 7 69 74 66 62 60 58 56 54 65 52 73 46 15 71 39 34 9 19 17 31 3 25 29 1 40 42 11 21 51 13 27 48 36 24 44 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 50 46 15 39 34 9 19 17 32 3 25 29 1 40 42 11 21 13 27 48 36 24 44 
5 7 74 66 62 72 60 58 56 68 54 65 52 50 46 15 71 39 34 9 19 17 32 3 25 29 1 40 42 11 21 13 27 48 36 24 44 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 50 46 15 39 34 9 19 17 32 3 25 29 43 1 40 11 21 13 27 48 36 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 46 72 60 16 9 19 17 32 12 3 25 29 1 40 42 21 13 27 34 48 36 39 24 44 
5 7 74 66 64 62 58 56 68 54 52 50 46 72 60 16 9 19 17 32 12 3 25 29 1 40 42 21 13 27 34 48 36 71 39 24 44 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 46 15 39 34 9 19 17 32 3 25 29 1 40 42 11 21 51 13 27 48 36 24 44 
5 7 74 66 62 72 60 58 56 68 54 65 52 46 15 71 39 34 9 19 17 32 3 25 29 1 40 42 11 21 51 13 27 48 36 24 44 
5 7 74 66 64 62 58 56 68 54 52 46 72 60 16 9 19 17 32 12 3 25 29 1 40 42 21 51 13 27 34 48 36 71 39 24 44 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 47 15 39 34 9 17 32 20 3 25 29 1 40 42 11 21 44 24 51 13 27 48 36 
5 7 74 66 70 64 62 58 56 68 54 52 47 72 60 16 34 9 17 32 20 3 25 29 1 40 42 11 21 44 24 51 13 27 48 36 39 
5 7 74 66 70 64 62 60 58 56 68 54 52 50 73 46 15 39 34 9 19 17 32 3 25 29 1 40 42 11 21 13 27 48 36 24 44 
5 7 74 66 62 60 58 56 68 54 65 52 50 73 46 15 71 39 34 9 19 17 32 3 25 29 1 40 42 11 21 13 27 48 36 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 73 46 60 16 34 9 19 17 32 3 25 29 1 40 42 11 21 13 27 48 36 39 24 44 
5 7 74 66 64 62 58 56 68 54 52 50 73 46 60 16 9 19 17 32 12 3 25 29 1 40 42 21 13 27 34 48 36 71 39 24 44 
5 7 73 74 66 70 64 62 60 58 56 68 54 52 50 47 15 39 34 9 17 32 20 3 25 29 1 40 42 11 21 44 24 13 27 48 36 
5 7 74 66 70 64 62 60 58 56 68 54 52 73 46 15 39 34 9 19 17 32 3 25 29 1 40 42 11 21 51 13 27 48 36 24 44 
5 7 70 64 62 58 56 68 54 52 50 46 72 60 16 74 66 18 9 44 12 3 25 29 1 42 21 23 13 27 20 31 34 48 36 40 38 
5 7 70 64 62 58 56 68 54 52 50 47 72 60 16 74 66 18 9 44 12 3 25 29 1 42 21 23 13 27 20 31 34 48 36 40 38 
5 7 70 64 62 58 56 68 54 52 50 46 72 60 16 74 66 18 34 9 3 25 29 1 42 11 21 44 24 13 27 20 31 48 36 40 38 
5 7 70 64 62 58 56 68 54 52 50 46 72 60 16 74 66 18 9 12 44 24 3 25 29 1 42 21 13 27 20 31 34 48 36 40 38 
5 7 70 64 62 58 56 68 54 52 50 47 72 60 16 74 66 18 34 9 3 25 29 1 42 11 21 44 24 13 27 20 31 48 36 40 38 
5 7 70 64 62 58 56 68 54 52 46 72 60 16 74 66 18 9 12 44 24 3 25 29 1 42 21 51 13 27 20 31 34 48 36 40 38 
5 7 70 64 62 58 56 68 54 52 50 46 72 60 16 74 66 18 34 9 20 3 25 29 1 42 11 21 44 24 13 27 32 48 36 40 38 
5 7 70 64 62 58 56 68 54 52 50 46 72 60 16 74 66 18 34 9 20 3 25 29 43 1 11 21 44 24 13 27 32 48 36 40 38 
5 7 70 64 62 58 56 68 54 52 50 46 72 60 16 74 66 18 9 20 44 24 3 25 29 1 42 21 13 27 12 32 34 48 36 40 38 
5 7 70 64 62 58 56 68 54 52 50 47 72 60 16 74 66 18 34 9 20 3 25 29 1 42 11 21 44 24 13 27 32 48 36 40 38 
5 7 70 64 62 58 56 68 54 52 50 73 46 60 16 74 66 18 34 9 20 3 25 29 1 42 11 21 44 24 13 27 32 48 36 40 38 
5 7 70 64 62 58 56 68 54 52 46 72 60 16 74 66 18 9 44 12 3 25 29 1 40 42 21 23 51 13 27 20 31 34 48 36 39 
5 7 64 62 58 56 68 54 52 46 72 60 16 74 66 18 9 44 12 3 25 29 1 40 42 21 23 51 13 27 20 31 34 48 36 71 39 
5 7 64 62 58 56 68 54 52 50 46 72 60 16 74 66 18 34 9 3 25 29 1 40 42 11 21 44 24 13 27 20 31 48 36 71 39 
5 7 64 62 58 56 68 54 52 46 72 60 16 74 66 18 9 12 44 24 3 25 29 1 40 42 21 51 13 27 20 31 34 48 36 71 39 
5 7 64 62 58 56 68 54 52 50 46 72 60 16 74 66 18 34 9 20 3 25 29 1 40 42 11 21 44 24 13 27 32 48 36 71 39 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 50 46 25 29 15 34 9 19 17 31 3 1 42 11 21 23 14 27 48 36 40 38 44 
5 7 71 74 66 64 62 72 60 58 56 68 54 52 50 46 25 29 15 34 9 19 17 31 3 1 42 11 21 23 14 27 48 36 40 38 44 
5 7 71 74 66 64 62 72 60 58 56 68 54 52 50 46 25 29 15 34 10 3 19 17 31 1 42 11 21 23 14 27 48 36 40 38 44 
5 7 71 74 66 64 62 72 60 58 56 68 54 52 50 46 15 25 29 9 19 31 3 17 12 1 42 21 23 14 27 34 48 36 40 38 44 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 50 46 15 25 29 10 3 19 31 17 12 1 42 21 23 14 27 34 48 36 40 38 44 
5 7 71 74 66 64 62 72 60 58 56 68 54 52 50 46 15 25 29 10 3 19 31 17 12 1 42 21 23 14 27 34 48 36 40 38 44 
5 7 71 74 66 64 62 58 56 68 54 52 50 46 72 60 16 3 25 29 34 9 19 17 31 1 42 11 21 23 14 27 48 36 40 38 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 46 72 60 16 3 25 29 9 19 31 17 12 1 42 21 23 14 27 34 48 36 40 38 44 
5 7 71 74 66 64 62 58 56 68 54 52 50 46 72 60 16 3 25 29 9 19 31 17 12 1 42 21 23 14 27 34 48 36 40 38 44 
5 7 71 69 74 66 64 62 72 60 58 56 54 52 50 46 25 29 15 34 9 19 17 31 3 1 42 11 21 23 14 27 48 36 40 38 44 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 50 47 25 29 15 34 9 17 31 20 44 3 1 42 11 21 23 14 27 48 36 40 38 
5 7 74 66 70 64 62 58 56 68 54 52 50 47 72 60 16 3 25 29 9 31 20 44 17 12 1 42 21 23 14 27 34 48 36 40 38 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 46 25 29 15 34 9 19 17 31 3 1 42 11 21 23 51 14 27 48 36 40 38 44 
5 7 71 74 66 64 62 72 60 58 56 68 54 52 46 25 29 15 34 9 19 17 31 3 1 42 11 21 23 51 14 27 48 36 40 38 44 
71 74 66 64 62 72 60 58 56 52 46 19 17 31 25 29 15 34 9 68 54 8 3 5 1 38 40 42 11 21 23 51 14 27 48 36 44 
5 7 71 74 66 64 62 72 60 58 56 68 54 52 46 25 29 15 34 10 3 19 17 31 1 42 11 21 23 51 14 27 48 36 40 38 44 
71 74 66 64 62 58 56 52 46 19 31 72 60 16 5 3 25 29 9 68 54 8 17 12 1 38 40 42 21 23 51 14 27 34 48 36 44 
5 7 71 69 74 66 64 62 72 60 58 56 54 52 46 25 29 15 34 9 19 17 31 3 1 42 11 21 23 51 14 27 48 36 40 38 44 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 47 25 29 15 34 9 17 31 20 44 3 1 42 11 21 23 51 14 27 48 36 40 38 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 50 46 25 29 15 34 9 19 17 31 3 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 71 74 66 62 72 60 58 56 68 54 65 52 50 46 25 29 15 34 9 19 17 31 3 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 50 46 25 29 15 34 10 3 19 17 31 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 71 74 66 62 72 60 58 56 68 54 65 52 50 46 25 29 15 34 10 3 19 17 31 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 46 72 60 16 3 25 29 34 9 19 17 31 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 46 72 60 16 3 25 29 9 19 31 17 12 1 42 21 14 27 34 48 36 40 38 24 44 
5 7 71 74 66 64 62 58 56 68 54 52 50 46 72 60 16 3 25 29 9 19 31 17 12 1 42 21 14 27 34 48 36 40 38 24 44 
5 7 70 74 66 62 58 56 68 54 65 52 50 46 72 60 16 3 25 29 34 9 19 17 31 11 21 14 27 48 36 40 38 1 43 24 44 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 50 47 25 29 15 34 9 17 31 20 3 1 42 11 21 44 24 14 27 48 36 40 38 
5 7 71 74 66 62 72 60 58 56 68 54 65 52 50 47 25 29 15 34 9 17 31 20 3 1 42 11 21 44 24 14 27 48 36 40 38 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 50 47 25 29 15 34 9 17 31 20 3 11 21 44 24 14 27 48 36 40 38 1 43 
5 7 74 66 70 64 62 58 56 68 54 52 50 47 72 60 16 3 25 29 34 9 17 31 20 1 42 11 21 44 24 14 27 48 36 40 38 
5 7 71 74 66 62 58 56 68 54 65 52 50 47 72 60 16 3 25 29 9 31 20 17 12 44 24 1 42 21 14 27 34 48 36 40 38 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 46 25 29 15 34 9 19 17 31 3 1 42 11 21 51 14 27 48 36 40 38 24 44 
5 7 70 74 66 62 58 56 68 54 65 52 46 72 60 16 3 25 29 34 9 19 17 31 11 21 51 14 27 48 36 40 38 1 43 24 44 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 47 25 29 15 34 9 17 31 20 3 1 42 11 21 44 24 51 14 27 48 36 40 38 
5 7 74 66 70 64 62 58 56 68 54 52 47 72 60 16 3 25 29 34 9 17 31 20 1 42 11 21 44 24 51 14 27 48 36 40 38 
5 7 70 74 66 62 60 58 56 68 54 65 52 50 73 46 25 29 15 34 9 19 17 31 3 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 71 74 66 62 60 58 56 68 54 65 52 50 73 46 25 29 15 34 9 19 17 31 3 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 73 46 60 16 3 25 29 34 9 19 17 31 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 71 74 66 64 62 58 56 68 54 52 50 73 46 60 16 3 25 29 34 9 19 17 31 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 73 46 60 16 3 25 29 9 19 31 17 12 1 42 21 14 27 34 48 36 40 38 24 44 
5 7 71 74 66 64 62 58 56 68 54 52 50 73 46 60 16 3 25 29 9 19 31 17 12 1 42 21 14 27 34 48 36 40 38 24 44 
5 7 70 74 66 62 58 56 68 54 65 52 50 73 46 60 16 3 25 29 34 9 19 17 31 11 21 14 27 48 36 40 38 1 43 24 44 
5 7 73 70 74 66 62 60 58 56 68 54 65 52 50 47 25 29 15 34 9 17 31 20 3 1 42 11 21 44 24 14 27 48 36 40 38 
5 7 73 74 66 70 64 62 58 56 68 54 52 50 47 60 16 3 25 29 34 9 17 31 20 1 42 11 21 44 24 14 27 48 36 40 38 
5 7 73 74 66 70 64 62 58 56 68 54 52 50 47 60 16 3 25 29 34 9 17 31 20 11 21 44 24 14 27 48 36 40 38 1 43 
5 7 70 74 66 62 60 58 56 68 54 65 52 73 46 25 29 15 34 9 19 17 31 3 1 42 11 21 51 14 27 48 36 40 38 24 44 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 50 46 25 29 15 34 9 19 17 32 3 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 71 74 66 62 72 60 58 56 68 54 65 52 50 46 25 29 15 34 9 19 17 32 3 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 50 46 25 29 15 34 9 19 17 32 3 11 21 14 27 48 36 40 38 1 43 24 44 
5 7 71 74 66 62 72 60 58 56 68 54 65 52 50 46 25 29 15 34 9 19 17 32 3 11 21 14 27 48 36 40 38 1 43 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 46 72 60 16 3 25 29 34 9 19 17 32 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 46 72 60 16 3 25 29 9 19 17 32 12 1 42 21 14 27 34 48 36 40 38 24 44 
5 7 71 74 66 64 62 58 56 68 54 52 50 46 72 60 16 3 25 29 9 19 17 32 12 1 42 21 14 27 34 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 47 72 60 16 3 25 29 34 9 17 32 20 1 42 11 21 44 24 14 27 48 36 40 38 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 46 25 29 15 34 9 19 17 32 3 1 42 11 21 51 14 27 48 36 40 38 24 44 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 46 25 29 15 34 9 19 17 32 3 11 21 51 14 27 48 36 40 38 1 43 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 47 72 60 16 3 25 29 34 9 17 32 20 1 42 11 21 44 24 51 14 27 48 36 40 38 
5 7 70 74 66 62 60 58 56 68 54 65 52 50 73 46 25 29 15 34 9 19 17 32 3 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 71 74 66 62 60 58 56 68 54 65 52 50 73 46 25 29 15 34 9 19 17 32 3 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 73 46 60 16 3 25 29 34 9 19 17 32 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 73 46 60 16 3 25 29 9 19 17 32 12 1 42 21 14 27 34 48 36 40 38 24 44 
5 7 71 74 66 64 62 58 56 68 54 52 50 73 46 60 16 3 25 29 9 19 17 32 12 1 42 21 14 27 34 48 36 40 38 24 44 
5 7 73 74 66 70 64 62 58 56 68 54 52 50 47 60 16 3 25 29 34 9 17 32 20 1 42 11 21 44 24 14 27 48 36 40 38 
5 7 70 74 66 62 60 58 56 68 54 65 52 73 46 25 29 15 34 9 19 17 32 3 1 42 11 21 51 14 27 48 36 40 38 24 44 
5 7 71 74 66 64 62 72 60 58 56 68 54 52 50 46 15 25 29 9 19 4 31 17 12 1 42 21 14 27 34 48 36 40 38 24 44 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 50 46 25 29 15 34 9 19 17 4 31 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 58 56 68 54 52 50 46 72 60 16 25 29 34 9 19 17 4 31 1 42 11 21 14 27 48 36 40 38 24 44 
5 7 74 66 70 64 62 72 60 58 56 68 54 52 50 47 15 25 29 9 4 31 20 17 12 44 24 1 42 21 14 27 34 48 36 40 38 
5 7 74 66 70 64 62 58 56 68 54 52 50 47 72 60 16 25 29 9 4 31 20 17 12 44 24 1 42 21 14 27 34 48 36 40 38 
5 7 70 74 66 62 72 60 58 56 68 54 65 52 46 25 29 15 34 9 19 17 4 31 1 42 11 21 51 14 27 48 36 40 38 24 44 
